07-16 00:59:47.941 ImageNet-train: 1281167 images
07-16 00:59:49.038 Model params = 5.941M
07-16 01:00:17.754 [epoch 0], [iter 50 / 570 : 49], [loss 2.705562], [lr 0.002496], [time 0.0328]
07-16 02:31:34.065 [epoch 18], [iter 450 / 570 : 10709], [loss 1.230678], [lr 0.001636], [time 0.0317]
07-16 02:31:59.473 [epoch 18], [iter 500 / 570 : 10759], [loss 1.187473], [lr 0.001632], [time 0.0318]
07-16 02:32:24.912 [epoch 18], [iter 550 / 570 : 10809], [loss 1.215481], [lr 0.001628], [time 0.0318]
07-16 02:32:35.583 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_00/last_None_epoch_18_mean-iu_0.00000.pth
07-16 02:33:03.528 [epoch 19], [iter 50 / 570 : 10879], [loss 1.222120], [lr 0.001622], [time 0.0325]
07-16 02:33:28.974 [epoch 19], [iter 100 / 570 : 10929], [loss 1.247857], [lr 0.001618], [time 0.0318]
07-16 02:33:54.413 [epoch 19], [iter 150 / 570 : 10979], [loss 1.207915], [lr 0.001614], [time 0.0318]
07-16 02:34:19.859 [epoch 19], [iter 200 / 570 : 11029], [loss 1.214061], [lr 0.001609], [time 0.0318]
07-16 02:34:45.316 [epoch 19], [iter 250 / 570 : 11079], [loss 1.240930], [lr 0.001605], [time 0.0318]
07-16 02:35:10.833 [epoch 19], [iter 300 / 570 : 11129], [loss 1.223968], [lr 0.001601], [time 0.0319]
07-16 02:35:36.250 [epoch 19], [iter 350 / 570 : 11179], [loss 1.207864], [lr 0.001597], [time 0.0318]
07-16 02:36:01.689 [epoch 19], [iter 400 / 570 : 11229], [loss 1.205578], [lr 0.001593], [time 0.0318]
07-16 02:36:27.116 [epoch 19], [iter 450 / 570 : 11279], [loss 1.197822], [lr 0.001589], [time 0.0318]
07-16 02:36:52.595 [epoch 19], [iter 500 / 570 : 11329], [loss 1.181077], [lr 0.001585], [time 0.0318]
07-16 02:37:17.998 [epoch 19], [iter 550 / 570 : 11379], [loss 1.209114], [lr 0.001580], [time 0.0317]
07-16 02:37:28.676 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_00/last_None_epoch_19_mean-iu_0.00000.pth
07-16 02:37:56.641 [epoch 20], [iter 50 / 570 : 11449], [loss 1.189703], [lr 0.001575], [time 0.0324]
07-16 02:38:22.057 [epoch 20], [iter 100 / 570 : 11499], [loss 1.218302], [lr 0.001570], [time 0.0318]
07-16 02:38:47.444 [epoch 20], [iter 150 / 570 : 11549], [loss 1.230526], [lr 0.001566], [time 0.0317]
07-16 02:39:12.845 [epoch 20], [iter 200 / 570 : 11599], [loss 1.164737], [lr 0.001562], [time 0.0317]
07-16 02:39:38.304 [epoch 20], [iter 250 / 570 : 11649], [loss 1.202549], [lr 0.001558], [time 0.0318]
07-16 02:40:03.712 [epoch 20], [iter 300 / 570 : 11699], [loss 1.241775], [lr 0.001554], [time 0.0318]
07-16 02:40:29.108 [epoch 20], [iter 350 / 570 : 11749], [loss 1.222233], [lr 0.001550], [time 0.0317]
07-16 02:40:54.505 [epoch 20], [iter 400 / 570 : 11799], [loss 1.233644], [lr 0.001545], [time 0.0317]
07-16 02:41:19.890 [epoch 20], [iter 450 / 570 : 11849], [loss 1.220182], [lr 0.001541], [time 0.0317]
07-16 02:41:45.282 [epoch 20], [iter 500 / 570 : 11899], [loss 1.198203], [lr 0.001537], [time 0.0317]
07-16 02:42:10.719 [epoch 20], [iter 550 / 570 : 11949], [loss 1.205960], [lr 0.001533], [time 0.0318]
07-16 02:42:21.356 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_00/last_None_epoch_20_mean-iu_0.00000.pth
07-16 02:42:49.163 [epoch 21], [iter 50 / 570 : 12019], [loss 1.205288], [lr 0.001527], [time 0.0320]
07-16 02:43:14.567 [epoch 21], [iter 100 / 570 : 12069], [loss 1.222043], [lr 0.001523], [time 0.0317]
07-16 02:43:39.965 [epoch 21], [iter 150 / 570 : 12119], [loss 1.220000], [lr 0.001519], [time 0.0317]
07-16 02:44:05.370 [epoch 21], [iter 200 / 570 : 12169], [loss 1.240461], [lr 0.001515], [time 0.0317]
07-16 02:44:30.853 [epoch 21], [iter 250 / 570 : 12219], [loss 1.212212], [lr 0.001510], [time 0.0318]
07-16 02:44:56.329 [epoch 21], [iter 300 / 570 : 12269], [loss 1.218363], [lr 0.001506], [time 0.0318]
07-16 02:45:21.728 [epoch 21], [iter 350 / 570 : 12319], [loss 1.211599], [lr 0.001502], [time 0.0317]
07-16 02:45:47.130 [epoch 21], [iter 400 / 570 : 12369], [loss 1.195165], [lr 0.001498], [time 0.0317]
07-16 02:46:12.595 [epoch 21], [iter 450 / 570 : 12419], [loss 1.203197], [lr 0.001494], [time 0.0318]
07-16 02:46:37.976 [epoch 21], [iter 500 / 570 : 12469], [loss 1.204841], [lr 0.001490], [time 0.0317]
07-16 02:47:03.348 [epoch 21], [iter 550 / 570 : 12519], [loss 1.191286], [lr 0.001485], [time 0.0317]
07-16 02:47:13.990 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_00/last_None_epoch_21_mean-iu_0.00000.pth
07-16 02:47:42.133 [epoch 22], [iter 50 / 570 : 12589], [loss 1.182052], [lr 0.001479], [time 0.0323]
07-16 02:48:07.541 [epoch 22], [iter 100 / 570 : 12639], [loss 1.227267], [lr 0.001475], [time 0.0318]
07-16 02:48:32.963 [epoch 22], [iter 150 / 570 : 12689], [loss 1.220881], [lr 0.001471], [time 0.0318]
07-16 02:48:58.344 [epoch 22], [iter 200 / 570 : 12739], [loss 1.191756], [lr 0.001467], [time 0.0317]
07-16 02:49:23.788 [epoch 22], [iter 250 / 570 : 12789], [loss 1.204886], [lr 0.001463], [time 0.0318]
07-16 02:49:49.206 [epoch 22], [iter 300 / 570 : 12839], [loss 1.134392], [lr 0.001459], [time 0.0318]
07-16 02:50:14.657 [epoch 22], [iter 350 / 570 : 12889], [loss 1.244324], [lr 0.001454], [time 0.0318]
07-16 02:50:40.149 [epoch 22], [iter 400 / 570 : 12939], [loss 1.238008], [lr 0.001450], [time 0.0319]
07-16 02:51:05.531 [epoch 22], [iter 450 / 570 : 12989], [loss 1.215944], [lr 0.001446], [time 0.0317]
07-16 02:51:30.946 [epoch 22], [iter 500 / 570 : 13039], [loss 1.217803], [lr 0.001442], [time 0.0318]
07-16 02:51:56.322 [epoch 22], [iter 550 / 570 : 13089], [loss 1.225203], [lr 0.001438], [time 0.0317]
07-16 02:52:06.972 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_00/last_None_epoch_22_mean-iu_0.00000.pth
07-16 02:52:34.738 [epoch 23], [iter 50 / 570 : 13159], [loss 1.190857], [lr 0.001432], [time 0.0320]
07-16 02:53:00.182 [epoch 23], [iter 100 / 570 : 13209], [loss 1.181210], [lr 0.001427], [time 0.0318]
07-16 02:53:25.645 [epoch 23], [iter 150 / 570 : 13259], [loss 1.203868], [lr 0.001423], [time 0.0318]
07-16 02:53:51.051 [epoch 23], [iter 200 / 570 : 13309], [loss 1.218199], [lr 0.001419], [time 0.0318]
07-16 02:54:16.498 [epoch 23], [iter 250 / 570 : 13359], [loss 1.211719], [lr 0.001415], [time 0.0318]
07-16 02:54:41.926 [epoch 23], [iter 300 / 570 : 13409], [loss 1.163615], [lr 0.001411], [time 0.0318]
07-16 02:55:07.351 [epoch 23], [iter 350 / 570 : 13459], [loss 1.246433], [lr 0.001406], [time 0.0318]
07-16 02:55:32.743 [epoch 23], [iter 400 / 570 : 13509], [loss 1.230645], [lr 0.001402], [time 0.0317]
07-16 02:55:58.202 [epoch 23], [iter 450 / 570 : 13559], [loss 1.206828], [lr 0.001398], [time 0.0318]
07-16 02:56:23.684 [epoch 23], [iter 500 / 570 : 13609], [loss 1.218340], [lr 0.001394], [time 0.0318]
07-16 02:56:49.082 [epoch 23], [iter 550 / 570 : 13659], [loss 1.204559], [lr 0.001390], [time 0.0317]
07-16 02:56:59.736 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_00/last_None_epoch_23_mean-iu_0.00000.pth
07-16 02:57:27.656 [epoch 24], [iter 50 / 570 : 13729], [loss 1.233413], [lr 0.001384], [time 0.0323]
07-16 02:57:53.063 [epoch 24], [iter 100 / 570 : 13779], [loss 1.249106], [lr 0.001380], [time 0.0317]
07-16 02:58:18.433 [epoch 24], [iter 150 / 570 : 13829], [loss 1.225895], [lr 0.001375], [time 0.0317]
07-16 02:58:43.864 [epoch 24], [iter 200 / 570 : 13879], [loss 1.149980], [lr 0.001371], [time 0.0318]
07-16 02:59:09.294 [epoch 24], [iter 250 / 570 : 13929], [loss 1.218785], [lr 0.001367], [time 0.0318]
07-16 02:59:34.738 [epoch 24], [iter 300 / 570 : 13979], [loss 1.162678], [lr 0.001363], [time 0.0318]
07-16 03:00:00.189 [epoch 24], [iter 350 / 570 : 14029], [loss 1.203586], [lr 0.001358], [time 0.0318]
07-16 03:00:25.689 [epoch 24], [iter 400 / 570 : 14079], [loss 1.200067], [lr 0.001354], [time 0.0319]
07-16 03:00:51.090 [epoch 24], [iter 450 / 570 : 14129], [loss 1.190041], [lr 0.001350], [time 0.0317]
07-16 03:01:16.549 [epoch 24], [iter 500 / 570 : 14179], [loss 1.236224], [lr 0.001346], [time 0.0318]
07-16 03:01:41.961 [epoch 24], [iter 550 / 570 : 14229], [loss 1.207084], [lr 0.001341], [time 0.0318]
07-16 03:01:52.641 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_00/last_None_epoch_24_mean-iu_0.00000.pth
07-16 03:02:20.419 [epoch 25], [iter 50 / 570 : 14299], [loss 1.207853], [lr 0.001336], [time 0.0320]
07-16 03:02:45.784 [epoch 25], [iter 100 / 570 : 14349], [loss 1.203015], [lr 0.001331], [time 0.0317]
07-16 03:03:11.273 [epoch 25], [iter 150 / 570 : 14399], [loss 1.202196], [lr 0.001327], [time 0.0319]
07-16 03:03:36.684 [epoch 25], [iter 200 / 570 : 14449], [loss 1.213614], [lr 0.001323], [time 0.0318]
07-16 03:04:02.137 [epoch 25], [iter 250 / 570 : 14499], [loss 1.192160], [lr 0.001319], [time 0.0318]
07-16 03:04:27.578 [epoch 25], [iter 300 / 570 : 14549], [loss 1.245037], [lr 0.001314], [time 0.0318]
07-16 03:04:53.016 [epoch 25], [iter 350 / 570 : 14599], [loss 1.203259], [lr 0.001310], [time 0.0318]
07-16 03:05:18.426 [epoch 25], [iter 400 / 570 : 14649], [loss 1.233537], [lr 0.001306], [time 0.0318]
07-16 03:05:43.822 [epoch 25], [iter 450 / 570 : 14699], [loss 1.190430], [lr 0.001302], [time 0.0317]
07-16 03:06:09.326 [epoch 25], [iter 500 / 570 : 14749], [loss 1.181087], [lr 0.001297], [time 0.0319]
07-16 03:06:34.700 [epoch 25], [iter 550 / 570 : 14799], [loss 1.168268], [lr 0.001293], [time 0.0317]
07-16 03:06:45.395 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_00/last_None_epoch_25_mean-iu_0.00000.pth
07-16 03:07:13.137 [epoch 26], [iter 50 / 570 : 14869], [loss 1.195647], [lr 0.001287], [time 0.0322]
07-16 03:07:38.495 [epoch 26], [iter 100 / 570 : 14919], [loss 1.194637], [lr 0.001283], [time 0.0317]
07-16 03:08:03.898 [epoch 26], [iter 150 / 570 : 14969], [loss 1.188291], [lr 0.001279], [time 0.0317]
07-16 03:08:29.396 [epoch 26], [iter 200 / 570 : 15019], [loss 1.174602], [lr 0.001274], [time 0.0319]
07-16 03:08:54.825 [epoch 26], [iter 250 / 570 : 15069], [loss 1.217910], [lr 0.001270], [time 0.0318]
07-16 03:09:20.253 [epoch 26], [iter 300 / 570 : 15119], [loss 1.170730], [lr 0.001266], [time 0.0318]
07-16 03:09:45.662 [epoch 26], [iter 350 / 570 : 15169], [loss 1.182187], [lr 0.001262], [time 0.0318]
07-16 03:10:11.120 [epoch 26], [iter 400 / 570 : 15219], [loss 1.222266], [lr 0.001257], [time 0.0318]
07-16 03:10:36.566 [epoch 26], [iter 450 / 570 : 15269], [loss 1.240395], [lr 0.001253], [time 0.0318]
07-16 03:11:01.960 [epoch 26], [iter 500 / 570 : 15319], [loss 1.226974], [lr 0.001249], [time 0.0317]
07-16 03:11:27.410 [epoch 26], [iter 550 / 570 : 15369], [loss 1.212119], [lr 0.001245], [time 0.0318]
07-16 03:11:38.068 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_00/last_None_epoch_26_mean-iu_0.00000.pth
07-16 03:12:05.740 [epoch 27], [iter 50 / 570 : 15439], [loss 1.230821], [lr 0.001239], [time 0.0320]
07-16 03:12:31.107 [epoch 27], [iter 100 / 570 : 15489], [loss 1.201505], [lr 0.001234], [time 0.0317]
07-16 03:12:56.568 [epoch 27], [iter 150 / 570 : 15539], [loss 1.203664], [lr 0.001230], [time 0.0318]
07-16 03:13:21.962 [epoch 27], [iter 200 / 570 : 15589], [loss 1.184146], [lr 0.001226], [time 0.0317]
07-16 03:13:47.368 [epoch 27], [iter 250 / 570 : 15639], [loss 1.172960], [lr 0.001222], [time 0.0317]
07-16 03:14:12.863 [epoch 27], [iter 300 / 570 : 15689], [loss 1.193532], [lr 0.001217], [time 0.0319]
07-16 03:14:38.288 [epoch 27], [iter 350 / 570 : 15739], [loss 1.213634], [lr 0.001213], [time 0.0318]
07-16 03:15:03.673 [epoch 27], [iter 400 / 570 : 15789], [loss 1.194414], [lr 0.001209], [time 0.0317]
07-16 03:15:29.106 [epoch 27], [iter 450 / 570 : 15839], [loss 1.243126], [lr 0.001204], [time 0.0318]
07-16 03:15:54.548 [epoch 27], [iter 500 / 570 : 15889], [loss 1.177663], [lr 0.001200], [time 0.0318]
07-16 03:16:19.938 [epoch 27], [iter 550 / 570 : 15939], [loss 1.231690], [lr 0.001196], [time 0.0317]
07-16 03:16:30.592 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_00/last_None_epoch_27_mean-iu_0.00000.pth
07-16 03:16:58.498 [epoch 28], [iter 50 / 570 : 16009], [loss 1.193929], [lr 0.001190], [time 0.0322]
07-16 03:17:23.935 [epoch 28], [iter 100 / 570 : 16059], [loss 1.190053], [lr 0.001186], [time 0.0318]
07-16 03:17:49.361 [epoch 28], [iter 150 / 570 : 16109], [loss 1.211984], [lr 0.001181], [time 0.0318]
07-16 03:18:14.825 [epoch 28], [iter 200 / 570 : 16159], [loss 1.246506], [lr 0.001177], [time 0.0318]
07-16 03:18:40.295 [epoch 28], [iter 250 / 570 : 16209], [loss 1.209077], [lr 0.001173], [time 0.0318]
07-16 03:19:05.759 [epoch 28], [iter 300 / 570 : 16259], [loss 1.203588], [lr 0.001168], [time 0.0318]
07-16 03:19:31.223 [epoch 28], [iter 350 / 570 : 16309], [loss 1.219239], [lr 0.001164], [time 0.0318]
07-16 03:19:56.670 [epoch 28], [iter 400 / 570 : 16359], [loss 1.185624], [lr 0.001160], [time 0.0318]
07-16 03:20:22.097 [epoch 28], [iter 450 / 570 : 16409], [loss 1.189987], [lr 0.001156], [time 0.0318]
07-16 03:20:47.501 [epoch 28], [iter 500 / 570 : 16459], [loss 1.180558], [lr 0.001151], [time 0.0317]
07-16 03:21:12.953 [epoch 28], [iter 550 / 570 : 16509], [loss 1.175520], [lr 0.001147], [time 0.0318]
07-16 03:21:23.642 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_00/last_None_epoch_28_mean-iu_0.00000.pth
07-16 03:21:51.545 [epoch 29], [iter 50 / 570 : 16579], [loss 1.204745], [lr 0.001141], [time 0.0321]
07-16 03:22:16.994 [epoch 29], [iter 100 / 570 : 16629], [loss 1.180457], [lr 0.001137], [time 0.0318]
07-16 03:22:42.437 [epoch 29], [iter 150 / 570 : 16679], [loss 1.217470], [lr 0.001132], [time 0.0318]
07-16 03:23:07.845 [epoch 29], [iter 200 / 570 : 16729], [loss 1.218248], [lr 0.001128], [time 0.0318]
07-16 03:23:33.247 [epoch 29], [iter 250 / 570 : 16779], [loss 1.250996], [lr 0.001124], [time 0.0317]
07-16 03:23:58.680 [epoch 29], [iter 300 / 570 : 16829], [loss 1.193156], [lr 0.001119], [time 0.0318]
07-16 03:24:24.111 [epoch 29], [iter 350 / 570 : 16879], [loss 1.189627], [lr 0.001115], [time 0.0318]
07-16 03:24:49.534 [epoch 29], [iter 400 / 570 : 16929], [loss 1.184045], [lr 0.001111], [time 0.0318]
07-16 03:25:15.037 [epoch 29], [iter 450 / 570 : 16979], [loss 1.217937], [lr 0.001106], [time 0.0319]
07-16 03:25:40.432 [epoch 29], [iter 500 / 570 : 17029], [loss 1.201789], [lr 0.001102], [time 0.0317]
07-16 03:26:05.815 [epoch 29], [iter 550 / 570 : 17079], [loss 1.156034], [lr 0.001098], [time 0.0317]
07-16 03:26:16.510 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_00/last_None_epoch_29_mean-iu_0.00000.pth
07-16 03:26:44.252 [epoch 30], [iter 50 / 570 : 17149], [loss 1.186341], [lr 0.001092], [time 0.0320]
07-16 03:27:09.629 [epoch 30], [iter 100 / 570 : 17199], [loss 1.183188], [lr 0.001087], [time 0.0317]
07-16 03:27:35.016 [epoch 30], [iter 150 / 570 : 17249], [loss 1.217179], [lr 0.001083], [time 0.0317]
07-16 03:28:00.442 [epoch 30], [iter 200 / 570 : 17299], [loss 1.153088], [lr 0.001079], [time 0.0318]
07-16 03:28:25.875 [epoch 30], [iter 250 / 570 : 17349], [loss 1.203361], [lr 0.001074], [time 0.0318]
07-16 03:28:51.295 [epoch 30], [iter 300 / 570 : 17399], [loss 1.215447], [lr 0.001070], [time 0.0318]
07-16 03:29:16.688 [epoch 30], [iter 350 / 570 : 17449], [loss 1.214123], [lr 0.001066], [time 0.0317]
07-16 03:29:42.121 [epoch 30], [iter 400 / 570 : 17499], [loss 1.243441], [lr 0.001061], [time 0.0318]
07-16 03:30:07.546 [epoch 30], [iter 450 / 570 : 17549], [loss 1.197696], [lr 0.001057], [time 0.0318]
07-16 03:30:33.035 [epoch 30], [iter 500 / 570 : 17599], [loss 1.181790], [lr 0.001053], [time 0.0319]
07-16 03:30:58.453 [epoch 30], [iter 550 / 570 : 17649], [loss 1.177478], [lr 0.001048], [time 0.0318]
07-16 03:31:09.147 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_00/last_None_epoch_30_mean-iu_0.00000.pth
07-16 03:31:36.824 [epoch 31], [iter 50 / 570 : 17719], [loss 1.194718], [lr 0.001042], [time 0.0321]
07-16 03:32:02.196 [epoch 31], [iter 100 / 570 : 17769], [loss 1.197149], [lr 0.001038], [time 0.0317]
07-16 03:32:27.624 [epoch 31], [iter 150 / 570 : 17819], [loss 1.206388], [lr 0.001034], [time 0.0318]
07-16 03:32:53.081 [epoch 31], [iter 200 / 570 : 17869], [loss 1.195033], [lr 0.001029], [time 0.0318]
07-16 03:33:18.574 [epoch 31], [iter 250 / 570 : 17919], [loss 1.213679], [lr 0.001025], [time 0.0319]
07-16 03:33:44.019 [epoch 31], [iter 300 / 570 : 17969], [loss 1.214934], [lr 0.001020], [time 0.0318]
07-16 03:34:09.481 [epoch 31], [iter 350 / 570 : 18019], [loss 1.187578], [lr 0.001016], [time 0.0318]
07-16 03:34:34.865 [epoch 31], [iter 400 / 570 : 18069], [loss 1.176704], [lr 0.001012], [time 0.0317]
07-16 03:35:00.294 [epoch 31], [iter 450 / 570 : 18119], [loss 1.184354], [lr 0.001007], [time 0.0318]
07-16 03:35:25.721 [epoch 31], [iter 500 / 570 : 18169], [loss 1.235071], [lr 0.001003], [time 0.0318]
07-16 03:35:51.087 [epoch 31], [iter 550 / 570 : 18219], [loss 1.187832], [lr 0.000999], [time 0.0317]
07-16 03:36:01.752 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_00/last_None_epoch_31_mean-iu_0.00000.pth
07-16 03:36:29.517 [epoch 32], [iter 50 / 570 : 18289], [loss 1.245439], [lr 0.000993], [time 0.0321]
07-16 03:36:54.920 [epoch 32], [iter 100 / 570 : 18339], [loss 1.181294], [lr 0.000988], [time 0.0317]
07-16 03:37:20.368 [epoch 32], [iter 150 / 570 : 18389], [loss 1.192052], [lr 0.000984], [time 0.0318]
07-16 03:37:45.799 [epoch 32], [iter 200 / 570 : 18439], [loss 1.178468], [lr 0.000979], [time 0.0318]
07-16 03:38:11.280 [epoch 32], [iter 250 / 570 : 18489], [loss 1.169647], [lr 0.000975], [time 0.0318]
07-16 03:38:36.698 [epoch 32], [iter 300 / 570 : 18539], [loss 1.210658], [lr 0.000971], [time 0.0318]
07-16 03:39:02.165 [epoch 32], [iter 350 / 570 : 18589], [loss 1.166791], [lr 0.000966], [time 0.0318]
07-16 03:39:27.609 [epoch 32], [iter 400 / 570 : 18639], [loss 1.219268], [lr 0.000962], [time 0.0318]
07-16 03:39:53.035 [epoch 32], [iter 450 / 570 : 18689], [loss 1.197530], [lr 0.000957], [time 0.0318]
07-16 03:40:18.475 [epoch 32], [iter 500 / 570 : 18739], [loss 1.183076], [lr 0.000953], [time 0.0318]
07-16 03:40:43.899 [epoch 32], [iter 550 / 570 : 18789], [loss 1.199873], [lr 0.000949], [time 0.0318]
07-16 03:40:54.583 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_00/last_None_epoch_32_mean-iu_0.00000.pth
07-16 03:41:22.845 [epoch 33], [iter 50 / 570 : 18859], [loss 1.165731], [lr 0.000943], [time 0.0326]
07-16 03:41:48.303 [epoch 33], [iter 100 / 570 : 18909], [loss 1.212418], [lr 0.000938], [time 0.0318]
07-16 03:42:13.711 [epoch 33], [iter 150 / 570 : 18959], [loss 1.189064], [lr 0.000934], [time 0.0318]
07-16 03:42:39.101 [epoch 33], [iter 200 / 570 : 19009], [loss 1.252422], [lr 0.000929], [time 0.0317]
07-16 03:43:04.506 [epoch 33], [iter 250 / 570 : 19059], [loss 1.166868], [lr 0.000925], [time 0.0317]
07-16 03:43:29.921 [epoch 33], [iter 300 / 570 : 19109], [loss 1.197336], [lr 0.000920], [time 0.0318]
07-16 03:43:55.332 [epoch 33], [iter 350 / 570 : 19159], [loss 1.220519], [lr 0.000916], [time 0.0318]
07-16 03:44:20.746 [epoch 33], [iter 400 / 570 : 19209], [loss 1.187450], [lr 0.000912], [time 0.0318]
07-16 03:44:46.204 [epoch 33], [iter 450 / 570 : 19259], [loss 1.133443], [lr 0.000907], [time 0.0318]
07-16 03:45:11.594 [epoch 33], [iter 500 / 570 : 19309], [loss 1.201705], [lr 0.000903], [time 0.0317]
07-16 03:45:36.978 [epoch 33], [iter 550 / 570 : 19359], [loss 1.217607], [lr 0.000898], [time 0.0317]
07-16 03:45:47.951 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_00/last_None_epoch_33_mean-iu_0.00000.pth
07-16 03:46:16.053 [epoch 34], [iter 50 / 570 : 19429], [loss 1.210290], [lr 0.000892], [time 0.0322]
07-16 03:46:41.482 [epoch 34], [iter 100 / 570 : 19479], [loss 1.196818], [lr 0.000888], [time 0.0318]
07-16 03:47:06.882 [epoch 34], [iter 150 / 570 : 19529], [loss 1.169951], [lr 0.000883], [time 0.0317]
07-16 03:47:32.298 [epoch 34], [iter 200 / 570 : 19579], [loss 1.162791], [lr 0.000879], [time 0.0318]
07-16 03:47:57.721 [epoch 34], [iter 250 / 570 : 19629], [loss 1.184021], [lr 0.000874], [time 0.0318]
07-16 03:48:23.142 [epoch 34], [iter 300 / 570 : 19679], [loss 1.233408], [lr 0.000870], [time 0.0318]
07-16 03:48:48.626 [epoch 34], [iter 350 / 570 : 19729], [loss 1.162085], [lr 0.000866], [time 0.0318]
07-16 03:49:14.064 [epoch 34], [iter 400 / 570 : 19779], [loss 1.190718], [lr 0.000861], [time 0.0318]
07-16 03:49:39.486 [epoch 34], [iter 450 / 570 : 19829], [loss 1.228386], [lr 0.000857], [time 0.0318]
07-16 03:50:04.899 [epoch 34], [iter 500 / 570 : 19879], [loss 1.256393], [lr 0.000852], [time 0.0318]
07-16 03:50:30.249 [epoch 34], [iter 550 / 570 : 19929], [loss 1.198611], [lr 0.000848], [time 0.0317]
07-16 03:50:40.891 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_00/last_None_epoch_34_mean-iu_0.00000.pth
07-16 03:51:08.619 [epoch 35], [iter 50 / 570 : 19999], [loss 1.182080], [lr 0.000842], [time 0.0320]
07-16 03:51:34.083 [epoch 35], [iter 100 / 570 : 20049], [loss 1.191875], [lr 0.000837], [time 0.0318]
07-16 03:51:59.490 [epoch 35], [iter 150 / 570 : 20099], [loss 1.249270], [lr 0.000833], [time 0.0318]
07-16 03:52:24.877 [epoch 35], [iter 200 / 570 : 20149], [loss 1.209519], [lr 0.000828], [time 0.0317]
07-16 03:52:50.315 [epoch 35], [iter 250 / 570 : 20199], [loss 1.146270], [lr 0.000824], [time 0.0318]
07-16 03:53:15.730 [epoch 35], [iter 300 / 570 : 20249], [loss 1.187775], [lr 0.000819], [time 0.0318]
07-16 03:53:41.136 [epoch 35], [iter 350 / 570 : 20299], [loss 1.201864], [lr 0.000815], [time 0.0318]
07-16 03:54:06.547 [epoch 35], [iter 400 / 570 : 20349], [loss 1.168536], [lr 0.000810], [time 0.0318]
07-16 03:54:32.030 [epoch 35], [iter 450 / 570 : 20399], [loss 1.173559], [lr 0.000806], [time 0.0318]
07-16 03:54:57.449 [epoch 35], [iter 500 / 570 : 20449], [loss 1.209607], [lr 0.000801], [time 0.0318]
07-16 03:55:22.845 [epoch 35], [iter 550 / 570 : 20499], [loss 1.217879], [lr 0.000797], [time 0.0317]
07-16 03:55:33.515 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_00/last_None_epoch_35_mean-iu_0.00000.pth
07-16 03:56:01.225 [epoch 36], [iter 50 / 570 : 20569], [loss 1.218800], [lr 0.000791], [time 0.0321]
07-16 03:56:26.603 [epoch 36], [iter 100 / 570 : 20619], [loss 1.183896], [lr 0.000786], [time 0.0317]
07-16 03:56:52.028 [epoch 36], [iter 150 / 570 : 20669], [loss 1.215381], [lr 0.000782], [time 0.0318]
07-16 03:57:17.503 [epoch 36], [iter 200 / 570 : 20719], [loss 1.175843], [lr 0.000777], [time 0.0318]
07-16 03:57:42.947 [epoch 36], [iter 250 / 570 : 20769], [loss 1.215001], [lr 0.000773], [time 0.0318]
07-16 03:58:08.376 [epoch 36], [iter 300 / 570 : 20819], [loss 1.224322], [lr 0.000768], [time 0.0318]
07-16 03:58:33.786 [epoch 36], [iter 350 / 570 : 20869], [loss 1.205008], [lr 0.000764], [time 0.0318]
07-16 03:58:59.202 [epoch 36], [iter 400 / 570 : 20919], [loss 1.148760], [lr 0.000759], [time 0.0318]
07-16 03:59:24.640 [epoch 36], [iter 450 / 570 : 20969], [loss 1.222082], [lr 0.000755], [time 0.0318]
07-16 03:59:50.158 [epoch 36], [iter 500 / 570 : 21019], [loss 1.207637], [lr 0.000750], [time 0.0319]
07-16 04:00:15.549 [epoch 36], [iter 550 / 570 : 21069], [loss 1.144640], [lr 0.000746], [time 0.0317]
07-16 04:00:26.218 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_00/last_None_epoch_36_mean-iu_0.00000.pth
07-16 04:00:53.910 [epoch 37], [iter 50 / 570 : 21139], [loss 1.200909], [lr 0.000739], [time 0.0319]
07-16 04:01:19.357 [epoch 37], [iter 100 / 570 : 21189], [loss 1.172755], [lr 0.000735], [time 0.0318]
07-16 04:01:44.842 [epoch 37], [iter 150 / 570 : 21239], [loss 1.212282], [lr 0.000730], [time 0.0318]
07-16 04:02:10.251 [epoch 37], [iter 200 / 570 : 21289], [loss 1.184601], [lr 0.000726], [time 0.0318]
