07-16 09:11:26.406 ImageNet-train: 1281167 images
07-16 09:11:27.486 Model params = 5.941M
07-16 09:11:56.133 [epoch 0], [iter 50 / 570 : 49], [loss 2.700723], [lr 0.002496], [time 0.0329]
07-16 10:43:12.907 [epoch 18], [iter 450 / 570 : 10709], [loss 1.183032], [lr 0.001636], [time 0.0318]
07-16 10:43:38.346 [epoch 18], [iter 500 / 570 : 10759], [loss 1.140987], [lr 0.001632], [time 0.0318]
07-16 10:44:03.790 [epoch 18], [iter 550 / 570 : 10809], [loss 1.177000], [lr 0.001628], [time 0.0318]
07-16 10:44:14.478 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_09/last_None_epoch_18_mean-iu_0.00000.pth
07-16 10:44:42.222 [epoch 19], [iter 50 / 570 : 10879], [loss 1.160040], [lr 0.001622], [time 0.0321]
07-16 10:45:07.618 [epoch 19], [iter 100 / 570 : 10929], [loss 1.166236], [lr 0.001618], [time 0.0317]
07-16 10:45:33.055 [epoch 19], [iter 150 / 570 : 10979], [loss 1.144038], [lr 0.001614], [time 0.0318]
07-16 10:45:58.451 [epoch 19], [iter 200 / 570 : 11029], [loss 1.160798], [lr 0.001609], [time 0.0317]
07-16 10:46:23.911 [epoch 19], [iter 250 / 570 : 11079], [loss 1.201180], [lr 0.001605], [time 0.0318]
07-16 10:46:49.333 [epoch 19], [iter 300 / 570 : 11129], [loss 1.182747], [lr 0.001601], [time 0.0318]
07-16 10:47:14.817 [epoch 19], [iter 350 / 570 : 11179], [loss 1.163072], [lr 0.001597], [time 0.0318]
07-16 10:47:40.263 [epoch 19], [iter 400 / 570 : 11229], [loss 1.142659], [lr 0.001593], [time 0.0318]
07-16 10:48:05.698 [epoch 19], [iter 450 / 570 : 11279], [loss 1.162121], [lr 0.001589], [time 0.0318]
07-16 10:48:31.121 [epoch 19], [iter 500 / 570 : 11329], [loss 1.128770], [lr 0.001585], [time 0.0318]
07-16 10:48:56.547 [epoch 19], [iter 550 / 570 : 11379], [loss 1.181574], [lr 0.001580], [time 0.0318]
07-16 10:49:07.235 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_09/last_None_epoch_19_mean-iu_0.00000.pth
07-16 10:49:35.140 [epoch 20], [iter 50 / 570 : 11449], [loss 1.137316], [lr 0.001575], [time 0.0320]
07-16 10:50:00.620 [epoch 20], [iter 100 / 570 : 11499], [loss 1.155388], [lr 0.001570], [time 0.0318]
07-16 10:50:26.026 [epoch 20], [iter 150 / 570 : 11549], [loss 1.136720], [lr 0.001566], [time 0.0318]
07-16 10:50:51.459 [epoch 20], [iter 200 / 570 : 11599], [loss 1.120496], [lr 0.001562], [time 0.0318]
07-16 10:51:16.908 [epoch 20], [iter 250 / 570 : 11649], [loss 1.167676], [lr 0.001558], [time 0.0318]
07-16 10:51:42.336 [epoch 20], [iter 300 / 570 : 11699], [loss 1.187503], [lr 0.001554], [time 0.0318]
07-16 10:52:07.757 [epoch 20], [iter 350 / 570 : 11749], [loss 1.174602], [lr 0.001550], [time 0.0318]
07-16 10:52:33.216 [epoch 20], [iter 400 / 570 : 11799], [loss 1.183714], [lr 0.001545], [time 0.0318]
07-16 10:52:58.703 [epoch 20], [iter 450 / 570 : 11849], [loss 1.154090], [lr 0.001541], [time 0.0319]
07-16 10:53:24.093 [epoch 20], [iter 500 / 570 : 11899], [loss 1.147554], [lr 0.001537], [time 0.0317]
07-16 10:53:49.491 [epoch 20], [iter 550 / 570 : 11949], [loss 1.180623], [lr 0.001533], [time 0.0317]
07-16 10:54:00.159 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_09/last_None_epoch_20_mean-iu_0.00000.pth
07-16 10:54:27.927 [epoch 21], [iter 50 / 570 : 12019], [loss 1.149128], [lr 0.001527], [time 0.0320]
07-16 10:54:53.357 [epoch 21], [iter 100 / 570 : 12069], [loss 1.187776], [lr 0.001523], [time 0.0318]
07-16 10:55:18.838 [epoch 21], [iter 150 / 570 : 12119], [loss 1.180992], [lr 0.001519], [time 0.0318]
07-16 10:55:44.291 [epoch 21], [iter 200 / 570 : 12169], [loss 1.157032], [lr 0.001515], [time 0.0318]
07-16 10:56:09.724 [epoch 21], [iter 250 / 570 : 12219], [loss 1.153458], [lr 0.001510], [time 0.0318]
07-16 10:56:35.155 [epoch 21], [iter 300 / 570 : 12269], [loss 1.167463], [lr 0.001506], [time 0.0318]
07-16 10:57:00.619 [epoch 21], [iter 350 / 570 : 12319], [loss 1.189766], [lr 0.001502], [time 0.0318]
07-16 10:57:26.046 [epoch 21], [iter 400 / 570 : 12369], [loss 1.146053], [lr 0.001498], [time 0.0318]
07-16 10:57:51.523 [epoch 21], [iter 450 / 570 : 12419], [loss 1.151336], [lr 0.001494], [time 0.0318]
07-16 10:58:17.006 [epoch 21], [iter 500 / 570 : 12469], [loss 1.141925], [lr 0.001490], [time 0.0318]
07-16 10:58:42.470 [epoch 21], [iter 550 / 570 : 12519], [loss 1.129996], [lr 0.001485], [time 0.0318]
07-16 10:58:53.159 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_09/last_None_epoch_21_mean-iu_0.00000.pth
07-16 10:59:20.782 [epoch 22], [iter 50 / 570 : 12589], [loss 1.123121], [lr 0.001479], [time 0.0320]
07-16 10:59:46.231 [epoch 22], [iter 100 / 570 : 12639], [loss 1.181137], [lr 0.001475], [time 0.0318]
07-16 11:00:11.704 [epoch 22], [iter 150 / 570 : 12689], [loss 1.163295], [lr 0.001471], [time 0.0318]
07-16 11:00:37.133 [epoch 22], [iter 200 / 570 : 12739], [loss 1.163358], [lr 0.001467], [time 0.0318]
07-16 11:01:02.616 [epoch 22], [iter 250 / 570 : 12789], [loss 1.174326], [lr 0.001463], [time 0.0318]
07-16 11:01:28.078 [epoch 22], [iter 300 / 570 : 12839], [loss 1.106501], [lr 0.001459], [time 0.0318]
07-16 11:01:53.516 [epoch 22], [iter 350 / 570 : 12889], [loss 1.155734], [lr 0.001454], [time 0.0318]
07-16 11:02:18.952 [epoch 22], [iter 400 / 570 : 12939], [loss 1.171338], [lr 0.001450], [time 0.0318]
07-16 11:02:44.402 [epoch 22], [iter 450 / 570 : 12989], [loss 1.155438], [lr 0.001446], [time 0.0318]
07-16 11:03:09.843 [epoch 22], [iter 500 / 570 : 13039], [loss 1.164565], [lr 0.001442], [time 0.0318]
07-16 11:03:35.285 [epoch 22], [iter 550 / 570 : 13089], [loss 1.161191], [lr 0.001438], [time 0.0318]
07-16 11:03:46.034 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_09/last_None_epoch_22_mean-iu_0.00000.pth
07-16 11:04:13.759 [epoch 23], [iter 50 / 570 : 13159], [loss 1.174886], [lr 0.001432], [time 0.0319]
07-16 11:04:39.213 [epoch 23], [iter 100 / 570 : 13209], [loss 1.150845], [lr 0.001427], [time 0.0318]
07-16 11:05:04.666 [epoch 23], [iter 150 / 570 : 13259], [loss 1.143021], [lr 0.001423], [time 0.0318]
07-16 11:05:30.143 [epoch 23], [iter 200 / 570 : 13309], [loss 1.145624], [lr 0.001419], [time 0.0318]
07-16 11:05:55.596 [epoch 23], [iter 250 / 570 : 13359], [loss 1.163200], [lr 0.001415], [time 0.0318]
07-16 11:06:21.044 [epoch 23], [iter 300 / 570 : 13409], [loss 1.108988], [lr 0.001411], [time 0.0318]
07-16 11:06:46.555 [epoch 23], [iter 350 / 570 : 13459], [loss 1.169347], [lr 0.001406], [time 0.0319]
07-16 11:07:11.997 [epoch 23], [iter 400 / 570 : 13509], [loss 1.174646], [lr 0.001402], [time 0.0318]
07-16 11:07:37.452 [epoch 23], [iter 450 / 570 : 13559], [loss 1.163010], [lr 0.001398], [time 0.0318]
07-16 11:08:02.880 [epoch 23], [iter 500 / 570 : 13609], [loss 1.188000], [lr 0.001394], [time 0.0318]
07-16 11:08:28.303 [epoch 23], [iter 550 / 570 : 13659], [loss 1.138090], [lr 0.001390], [time 0.0318]
07-16 11:08:38.997 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_09/last_None_epoch_23_mean-iu_0.00000.pth
07-16 11:09:06.699 [epoch 24], [iter 50 / 570 : 13729], [loss 1.204044], [lr 0.001384], [time 0.0321]
07-16 11:09:32.124 [epoch 24], [iter 100 / 570 : 13779], [loss 1.198520], [lr 0.001380], [time 0.0318]
07-16 11:09:57.533 [epoch 24], [iter 150 / 570 : 13829], [loss 1.143657], [lr 0.001375], [time 0.0318]
07-16 11:10:22.954 [epoch 24], [iter 200 / 570 : 13879], [loss 1.116703], [lr 0.001371], [time 0.0318]
07-16 11:10:48.422 [epoch 24], [iter 250 / 570 : 13929], [loss 1.137796], [lr 0.001367], [time 0.0318]
07-16 11:11:13.841 [epoch 24], [iter 300 / 570 : 13979], [loss 1.131820], [lr 0.001363], [time 0.0318]
07-16 11:11:39.281 [epoch 24], [iter 350 / 570 : 14029], [loss 1.161358], [lr 0.001358], [time 0.0318]
07-16 11:12:04.704 [epoch 24], [iter 400 / 570 : 14079], [loss 1.147325], [lr 0.001354], [time 0.0318]
07-16 11:12:30.149 [epoch 24], [iter 450 / 570 : 14129], [loss 1.124947], [lr 0.001350], [time 0.0318]
07-16 11:12:55.569 [epoch 24], [iter 500 / 570 : 14179], [loss 1.168428], [lr 0.001346], [time 0.0318]
07-16 11:13:21.031 [epoch 24], [iter 550 / 570 : 14229], [loss 1.159835], [lr 0.001341], [time 0.0318]
07-16 11:13:31.724 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_09/last_None_epoch_24_mean-iu_0.00000.pth
07-16 11:13:59.646 [epoch 25], [iter 50 / 570 : 14299], [loss 1.134982], [lr 0.001336], [time 0.0321]
07-16 11:14:25.055 [epoch 25], [iter 100 / 570 : 14349], [loss 1.137930], [lr 0.001331], [time 0.0318]
07-16 11:14:50.480 [epoch 25], [iter 150 / 570 : 14399], [loss 1.171315], [lr 0.001327], [time 0.0318]
07-16 11:15:15.943 [epoch 25], [iter 200 / 570 : 14449], [loss 1.153750], [lr 0.001323], [time 0.0318]
07-16 11:15:41.390 [epoch 25], [iter 250 / 570 : 14499], [loss 1.164839], [lr 0.001319], [time 0.0318]
07-16 11:16:06.866 [epoch 25], [iter 300 / 570 : 14549], [loss 1.171853], [lr 0.001314], [time 0.0318]
07-16 11:16:32.320 [epoch 25], [iter 350 / 570 : 14599], [loss 1.176220], [lr 0.001310], [time 0.0318]
07-16 11:16:57.728 [epoch 25], [iter 400 / 570 : 14649], [loss 1.177876], [lr 0.001306], [time 0.0318]
07-16 11:17:23.150 [epoch 25], [iter 450 / 570 : 14699], [loss 1.150947], [lr 0.001302], [time 0.0318]
07-16 11:17:48.593 [epoch 25], [iter 500 / 570 : 14749], [loss 1.135582], [lr 0.001297], [time 0.0318]
07-16 11:18:14.016 [epoch 25], [iter 550 / 570 : 14799], [loss 1.124899], [lr 0.001293], [time 0.0318]
07-16 11:18:24.709 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_09/last_None_epoch_25_mean-iu_0.00000.pth
07-16 11:18:52.440 [epoch 26], [iter 50 / 570 : 14869], [loss 1.127620], [lr 0.001287], [time 0.0320]
07-16 11:19:17.823 [epoch 26], [iter 100 / 570 : 14919], [loss 1.150817], [lr 0.001283], [time 0.0317]
07-16 11:19:43.229 [epoch 26], [iter 150 / 570 : 14969], [loss 1.138386], [lr 0.001279], [time 0.0318]
07-16 11:20:08.648 [epoch 26], [iter 200 / 570 : 15019], [loss 1.135217], [lr 0.001274], [time 0.0318]
07-16 11:20:34.069 [epoch 26], [iter 250 / 570 : 15069], [loss 1.137948], [lr 0.001270], [time 0.0318]
07-16 11:20:59.550 [epoch 26], [iter 300 / 570 : 15119], [loss 1.166316], [lr 0.001266], [time 0.0318]
07-16 11:21:24.938 [epoch 26], [iter 350 / 570 : 15169], [loss 1.142897], [lr 0.001262], [time 0.0317]
07-16 11:21:50.432 [epoch 26], [iter 400 / 570 : 15219], [loss 1.171530], [lr 0.001257], [time 0.0319]
07-16 11:22:15.826 [epoch 26], [iter 450 / 570 : 15269], [loss 1.189902], [lr 0.001253], [time 0.0317]
07-16 11:22:41.250 [epoch 26], [iter 500 / 570 : 15319], [loss 1.156176], [lr 0.001249], [time 0.0318]
07-16 11:23:06.660 [epoch 26], [iter 550 / 570 : 15369], [loss 1.168970], [lr 0.001245], [time 0.0318]
07-16 11:23:17.358 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_09/last_None_epoch_26_mean-iu_0.00000.pth
07-16 11:23:45.229 [epoch 27], [iter 50 / 570 : 15439], [loss 1.147487], [lr 0.001239], [time 0.0321]
07-16 11:24:10.658 [epoch 27], [iter 100 / 570 : 15489], [loss 1.164324], [lr 0.001234], [time 0.0318]
07-16 11:24:36.157 [epoch 27], [iter 150 / 570 : 15539], [loss 1.168234], [lr 0.001230], [time 0.0319]
07-16 11:25:01.601 [epoch 27], [iter 200 / 570 : 15589], [loss 1.134878], [lr 0.001226], [time 0.0318]
07-16 11:25:27.053 [epoch 27], [iter 250 / 570 : 15639], [loss 1.128274], [lr 0.001222], [time 0.0318]
07-16 11:25:52.491 [epoch 27], [iter 300 / 570 : 15689], [loss 1.178173], [lr 0.001217], [time 0.0318]
07-16 11:26:17.954 [epoch 27], [iter 350 / 570 : 15739], [loss 1.143203], [lr 0.001213], [time 0.0318]
07-16 11:26:43.368 [epoch 27], [iter 400 / 570 : 15789], [loss 1.138837], [lr 0.001209], [time 0.0318]
07-16 11:27:08.853 [epoch 27], [iter 450 / 570 : 15839], [loss 1.149725], [lr 0.001204], [time 0.0318]
07-16 11:27:34.301 [epoch 27], [iter 500 / 570 : 15889], [loss 1.161456], [lr 0.001200], [time 0.0318]
07-16 11:27:59.723 [epoch 27], [iter 550 / 570 : 15939], [loss 1.183218], [lr 0.001196], [time 0.0318]
07-16 11:28:10.387 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_09/last_None_epoch_27_mean-iu_0.00000.pth
07-16 11:28:38.154 [epoch 28], [iter 50 / 570 : 16009], [loss 1.145519], [lr 0.001190], [time 0.0321]
07-16 11:29:03.584 [epoch 28], [iter 100 / 570 : 16059], [loss 1.151142], [lr 0.001186], [time 0.0318]
07-16 11:29:29.001 [epoch 28], [iter 150 / 570 : 16109], [loss 1.142478], [lr 0.001181], [time 0.0318]
07-16 11:29:54.478 [epoch 28], [iter 200 / 570 : 16159], [loss 1.181890], [lr 0.001177], [time 0.0318]
07-16 11:30:19.892 [epoch 28], [iter 250 / 570 : 16209], [loss 1.153660], [lr 0.001173], [time 0.0318]
07-16 11:30:45.318 [epoch 28], [iter 300 / 570 : 16259], [loss 1.113531], [lr 0.001168], [time 0.0318]
07-16 11:31:10.733 [epoch 28], [iter 350 / 570 : 16309], [loss 1.168614], [lr 0.001164], [time 0.0318]
07-16 11:31:36.165 [epoch 28], [iter 400 / 570 : 16359], [loss 1.150826], [lr 0.001160], [time 0.0318]
07-16 11:32:01.574 [epoch 28], [iter 450 / 570 : 16409], [loss 1.150760], [lr 0.001156], [time 0.0318]
07-16 11:32:26.969 [epoch 28], [iter 500 / 570 : 16459], [loss 1.155995], [lr 0.001151], [time 0.0317]
07-16 11:32:52.453 [epoch 28], [iter 550 / 570 : 16509], [loss 1.140357], [lr 0.001147], [time 0.0318]
07-16 11:33:03.134 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_09/last_None_epoch_28_mean-iu_0.00000.pth
07-16 11:33:30.851 [epoch 29], [iter 50 / 570 : 16579], [loss 1.153056], [lr 0.001141], [time 0.0319]
07-16 11:33:56.258 [epoch 29], [iter 100 / 570 : 16629], [loss 1.158588], [lr 0.001137], [time 0.0318]
07-16 11:34:21.695 [epoch 29], [iter 150 / 570 : 16679], [loss 1.136540], [lr 0.001132], [time 0.0318]
07-16 11:34:47.107 [epoch 29], [iter 200 / 570 : 16729], [loss 1.160165], [lr 0.001128], [time 0.0318]
07-16 11:35:12.535 [epoch 29], [iter 250 / 570 : 16779], [loss 1.181529], [lr 0.001124], [time 0.0318]
07-16 11:35:38.026 [epoch 29], [iter 300 / 570 : 16829], [loss 1.151285], [lr 0.001119], [time 0.0319]
07-16 11:36:03.451 [epoch 29], [iter 350 / 570 : 16879], [loss 1.129012], [lr 0.001115], [time 0.0318]
07-16 11:36:28.888 [epoch 29], [iter 400 / 570 : 16929], [loss 1.147521], [lr 0.001111], [time 0.0318]
07-16 11:36:54.335 [epoch 29], [iter 450 / 570 : 16979], [loss 1.176312], [lr 0.001106], [time 0.0318]
07-16 11:37:19.729 [epoch 29], [iter 500 / 570 : 17029], [loss 1.157160], [lr 0.001102], [time 0.0317]
07-16 11:37:45.114 [epoch 29], [iter 550 / 570 : 17079], [loss 1.144346], [lr 0.001098], [time 0.0317]
07-16 11:37:55.787 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_09/last_None_epoch_29_mean-iu_0.00000.pth
07-16 11:38:23.530 [epoch 30], [iter 50 / 570 : 17149], [loss 1.159675], [lr 0.001092], [time 0.0322]
07-16 11:38:48.927 [epoch 30], [iter 100 / 570 : 17199], [loss 1.124013], [lr 0.001087], [time 0.0317]
07-16 11:39:14.344 [epoch 30], [iter 150 / 570 : 17249], [loss 1.155354], [lr 0.001083], [time 0.0318]
07-16 11:39:39.757 [epoch 30], [iter 200 / 570 : 17299], [loss 1.128001], [lr 0.001079], [time 0.0318]
07-16 11:40:05.185 [epoch 30], [iter 250 / 570 : 17349], [loss 1.149808], [lr 0.001074], [time 0.0318]
07-16 11:40:30.586 [epoch 30], [iter 300 / 570 : 17399], [loss 1.167649], [lr 0.001070], [time 0.0317]
07-16 11:40:56.062 [epoch 30], [iter 350 / 570 : 17449], [loss 1.182874], [lr 0.001066], [time 0.0318]
07-16 11:41:21.498 [epoch 30], [iter 400 / 570 : 17499], [loss 1.169442], [lr 0.001061], [time 0.0318]
07-16 11:41:46.949 [epoch 30], [iter 450 / 570 : 17549], [loss 1.156625], [lr 0.001057], [time 0.0318]
07-16 11:42:12.371 [epoch 30], [iter 500 / 570 : 17599], [loss 1.141231], [lr 0.001053], [time 0.0318]
07-16 11:42:37.759 [epoch 30], [iter 550 / 570 : 17649], [loss 1.128513], [lr 0.001048], [time 0.0317]
07-16 11:42:48.435 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_09/last_None_epoch_30_mean-iu_0.00000.pth
07-16 11:43:16.188 [epoch 31], [iter 50 / 570 : 17719], [loss 1.154848], [lr 0.001042], [time 0.0321]
07-16 11:43:41.650 [epoch 31], [iter 100 / 570 : 17769], [loss 1.175914], [lr 0.001038], [time 0.0318]
07-16 11:44:07.113 [epoch 31], [iter 150 / 570 : 17819], [loss 1.145107], [lr 0.001034], [time 0.0318]
07-16 11:44:32.550 [epoch 31], [iter 200 / 570 : 17869], [loss 1.145468], [lr 0.001029], [time 0.0318]
07-16 11:44:57.955 [epoch 31], [iter 250 / 570 : 17919], [loss 1.137830], [lr 0.001025], [time 0.0317]
07-16 11:45:23.374 [epoch 31], [iter 300 / 570 : 17969], [loss 1.184114], [lr 0.001020], [time 0.0318]
07-16 11:45:48.807 [epoch 31], [iter 350 / 570 : 18019], [loss 1.153219], [lr 0.001016], [time 0.0318]
07-16 11:46:14.209 [epoch 31], [iter 400 / 570 : 18069], [loss 1.120128], [lr 0.001012], [time 0.0317]
07-16 11:46:39.655 [epoch 31], [iter 450 / 570 : 18119], [loss 1.143389], [lr 0.001007], [time 0.0318]
07-16 11:47:05.173 [epoch 31], [iter 500 / 570 : 18169], [loss 1.149857], [lr 0.001003], [time 0.0319]
07-16 11:47:30.624 [epoch 31], [iter 550 / 570 : 18219], [loss 1.148978], [lr 0.000999], [time 0.0318]
07-16 11:47:41.308 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_09/last_None_epoch_31_mean-iu_0.00000.pth
07-16 11:48:09.127 [epoch 32], [iter 50 / 570 : 18289], [loss 1.178319], [lr 0.000993], [time 0.0322]
07-16 11:48:34.530 [epoch 32], [iter 100 / 570 : 18339], [loss 1.133859], [lr 0.000988], [time 0.0317]
07-16 11:48:59.918 [epoch 32], [iter 150 / 570 : 18389], [loss 1.154029], [lr 0.000984], [time 0.0317]
07-16 11:49:25.380 [epoch 32], [iter 200 / 570 : 18439], [loss 1.150483], [lr 0.000979], [time 0.0318]
07-16 11:49:50.871 [epoch 32], [iter 250 / 570 : 18489], [loss 1.146541], [lr 0.000975], [time 0.0319]
07-16 11:50:16.327 [epoch 32], [iter 300 / 570 : 18539], [loss 1.177804], [lr 0.000971], [time 0.0318]
07-16 11:50:41.745 [epoch 32], [iter 350 / 570 : 18589], [loss 1.127156], [lr 0.000966], [time 0.0318]
07-16 11:51:07.186 [epoch 32], [iter 400 / 570 : 18639], [loss 1.174613], [lr 0.000962], [time 0.0318]
07-16 11:51:32.632 [epoch 32], [iter 450 / 570 : 18689], [loss 1.134077], [lr 0.000957], [time 0.0318]
07-16 11:51:58.026 [epoch 32], [iter 500 / 570 : 18739], [loss 1.121925], [lr 0.000953], [time 0.0317]
07-16 11:52:23.475 [epoch 32], [iter 550 / 570 : 18789], [loss 1.153279], [lr 0.000949], [time 0.0318]
07-16 11:52:34.157 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_09/last_None_epoch_32_mean-iu_0.00000.pth
07-16 11:53:01.902 [epoch 33], [iter 50 / 570 : 18859], [loss 1.146925], [lr 0.000943], [time 0.0321]
07-16 11:53:27.314 [epoch 33], [iter 100 / 570 : 18909], [loss 1.173163], [lr 0.000938], [time 0.0318]
07-16 11:53:52.761 [epoch 33], [iter 150 / 570 : 18959], [loss 1.152228], [lr 0.000934], [time 0.0318]
07-16 11:54:18.184 [epoch 33], [iter 200 / 570 : 19009], [loss 1.196368], [lr 0.000929], [time 0.0318]
07-16 11:54:43.590 [epoch 33], [iter 250 / 570 : 19059], [loss 1.116509], [lr 0.000925], [time 0.0318]
07-16 11:55:09.092 [epoch 33], [iter 300 / 570 : 19109], [loss 1.130993], [lr 0.000920], [time 0.0319]
07-16 11:55:34.519 [epoch 33], [iter 350 / 570 : 19159], [loss 1.182421], [lr 0.000916], [time 0.0318]
07-16 11:55:59.967 [epoch 33], [iter 400 / 570 : 19209], [loss 1.129333], [lr 0.000912], [time 0.0318]
07-16 11:56:25.383 [epoch 33], [iter 450 / 570 : 19259], [loss 1.131000], [lr 0.000907], [time 0.0318]
07-16 11:56:50.801 [epoch 33], [iter 500 / 570 : 19309], [loss 1.118151], [lr 0.000903], [time 0.0318]
07-16 11:57:16.201 [epoch 33], [iter 550 / 570 : 19359], [loss 1.145670], [lr 0.000898], [time 0.0317]
07-16 11:57:26.871 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_09/last_None_epoch_33_mean-iu_0.00000.pth
07-16 11:57:54.708 [epoch 34], [iter 50 / 570 : 19429], [loss 1.166616], [lr 0.000892], [time 0.0322]
07-16 11:58:20.111 [epoch 34], [iter 100 / 570 : 19479], [loss 1.125514], [lr 0.000888], [time 0.0317]
07-16 11:58:45.569 [epoch 34], [iter 150 / 570 : 19529], [loss 1.147666], [lr 0.000883], [time 0.0318]
07-16 11:59:10.989 [epoch 34], [iter 200 / 570 : 19579], [loss 1.115225], [lr 0.000879], [time 0.0318]
07-16 11:59:36.405 [epoch 34], [iter 250 / 570 : 19629], [loss 1.170076], [lr 0.000874], [time 0.0318]
07-16 12:00:01.841 [epoch 34], [iter 300 / 570 : 19679], [loss 1.150089], [lr 0.000870], [time 0.0318]
07-16 12:00:27.280 [epoch 34], [iter 350 / 570 : 19729], [loss 1.145578], [lr 0.000866], [time 0.0318]
07-16 12:00:52.680 [epoch 34], [iter 400 / 570 : 19779], [loss 1.186309], [lr 0.000861], [time 0.0317]
07-16 12:01:18.076 [epoch 34], [iter 450 / 570 : 19829], [loss 1.145400], [lr 0.000857], [time 0.0317]
07-16 12:01:43.531 [epoch 34], [iter 500 / 570 : 19879], [loss 1.152427], [lr 0.000852], [time 0.0318]
07-16 12:02:08.946 [epoch 34], [iter 550 / 570 : 19929], [loss 1.168480], [lr 0.000848], [time 0.0318]
07-16 12:02:19.622 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_09/last_None_epoch_34_mean-iu_0.00000.pth
07-16 12:02:47.318 [epoch 35], [iter 50 / 570 : 19999], [loss 1.124964], [lr 0.000842], [time 0.0320]
07-16 12:03:12.754 [epoch 35], [iter 100 / 570 : 20049], [loss 1.163837], [lr 0.000837], [time 0.0318]
07-16 12:03:38.154 [epoch 35], [iter 150 / 570 : 20099], [loss 1.168991], [lr 0.000833], [time 0.0317]
07-16 12:04:03.582 [epoch 35], [iter 200 / 570 : 20149], [loss 1.171297], [lr 0.000828], [time 0.0318]
07-16 12:04:29.053 [epoch 35], [iter 250 / 570 : 20199], [loss 1.115369], [lr 0.000824], [time 0.0318]
07-16 12:04:54.466 [epoch 35], [iter 300 / 570 : 20249], [loss 1.147864], [lr 0.000819], [time 0.0318]
07-16 12:05:19.908 [epoch 35], [iter 350 / 570 : 20299], [loss 1.144045], [lr 0.000815], [time 0.0318]
07-16 12:05:45.325 [epoch 35], [iter 400 / 570 : 20349], [loss 1.123275], [lr 0.000810], [time 0.0318]
07-16 12:06:10.741 [epoch 35], [iter 450 / 570 : 20399], [loss 1.121253], [lr 0.000806], [time 0.0318]
07-16 12:06:36.201 [epoch 35], [iter 500 / 570 : 20449], [loss 1.167758], [lr 0.000801], [time 0.0318]
07-16 12:07:01.648 [epoch 35], [iter 550 / 570 : 20499], [loss 1.156231], [lr 0.000797], [time 0.0318]
07-16 12:07:12.328 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_09/last_None_epoch_35_mean-iu_0.00000.pth
07-16 12:07:39.975 [epoch 36], [iter 50 / 570 : 20569], [loss 1.151303], [lr 0.000791], [time 0.0321]
07-16 12:08:05.375 [epoch 36], [iter 100 / 570 : 20619], [loss 1.131511], [lr 0.000786], [time 0.0317]
07-16 12:08:30.815 [epoch 36], [iter 150 / 570 : 20669], [loss 1.187182], [lr 0.000782], [time 0.0318]
07-16 12:08:56.233 [epoch 36], [iter 200 / 570 : 20719], [loss 1.175986], [lr 0.000777], [time 0.0318]
07-16 12:09:21.612 [epoch 36], [iter 250 / 570 : 20769], [loss 1.180789], [lr 0.000773], [time 0.0317]
07-16 12:09:47.118 [epoch 36], [iter 300 / 570 : 20819], [loss 1.154434], [lr 0.000768], [time 0.0319]
07-16 12:10:12.573 [epoch 36], [iter 350 / 570 : 20869], [loss 1.142350], [lr 0.000764], [time 0.0318]
07-16 12:10:37.986 [epoch 36], [iter 400 / 570 : 20919], [loss 1.122862], [lr 0.000759], [time 0.0318]
07-16 12:11:03.437 [epoch 36], [iter 450 / 570 : 20969], [loss 1.169320], [lr 0.000755], [time 0.0318]
07-16 12:11:28.857 [epoch 36], [iter 500 / 570 : 21019], [loss 1.143034], [lr 0.000750], [time 0.0318]
07-16 12:11:54.238 [epoch 36], [iter 550 / 570 : 21069], [loss 1.092673], [lr 0.000746], [time 0.0317]
07-16 12:12:04.944 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_09/last_None_epoch_36_mean-iu_0.00000.pth
07-16 12:12:32.673 [epoch 37], [iter 50 / 570 : 21139], [loss 1.102488], [lr 0.000739], [time 0.0322]
07-16 12:12:58.090 [epoch 37], [iter 100 / 570 : 21189], [loss 1.119294], [lr 0.000735], [time 0.0318]
07-16 12:13:23.491 [epoch 37], [iter 150 / 570 : 21239], [loss 1.180071], [lr 0.000730], [time 0.0317]
07-16 12:13:48.877 [epoch 37], [iter 200 / 570 : 21289], [loss 1.168381], [lr 0.000726], [time 0.0317]
